"Limited Access Document: To add information, please make comments. If you have questions about the document, please contact Ella Neumann at eneumann@sitkascience.org Document created using information provided by state and federal agencies, tribes, municipalities, and other organizations throughout Southeast Alaska.

GIS files, .csv files, and other information available on the SSSC Github Page: https://github.com/Sitka-Sound-Science-Center/southeast_monitoring_locations ",,,,NWS Fields,,,,,,,,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,,,,,,,,,,,,,,,
Thorne River,THOA2,Weather Station,,,The Bureau of Land Management,55.69674,-132.5403,,505,,Active,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), 2.0m Temperature °F, 2.0m Dew Point ° F, 2.0m Wet bulb temperature ° F, 2.0m Relative Humidity %, 6.1m Wind Speed mph, 6.1m Wind Gust mph, 6.1m Wind Direction, Solar Radiation W/m*m, Precipitation accumulated in, Battery voltage volt, Quality Control",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=THOA2&unit=0&time=LOCAL,,,,,,,,,,,,,
Zarembo,ZMBA2,Weather Station,,,The Bureau of Land Management,56.29972,-132.84861,,900,,Active,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), 2.0m Temperature °F, 2.0m Dew Point ° F, 2.0m Wet bulb temperature ° F, 2.0m Relative Humidity %, 6.1m Wind Speed mph, 6.1m Wind Gust mph, 6.1m Wind Direction, Solar Radiation W/m*m, Precipitation accumulated in, Battery voltage volt, Quality Control",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=ZMBA2&unit=0&time=LOCAL,,,,,,,,,,,,,
Shelter Cove,SHLA2,Weather Station,,,The Bureau of Land Management,55.52972,-131.36611,,492,,Active,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), 2.0m Temperature °F, 2.0m Dew Point ° F, 2.0m Wet bulb temperature ° F, 2.0m Relative Humidity %, 6.1m Wind Speed mph, 6.1m Wind Gust mph, 6.1m Wind Direction, Solar Radiation W/m*m, Precipitation accumulated in, Battery voltage volt, Quality Control",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SHLA2&unit=0&time=LOCAL,,,,,,,,,,,,,
Glacier Bay Fuel Dock,BLTA2,Weather Station,,,The Bureau of Land Management,58.45515,-135.88852,,30,,Active,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), 2.0m Temperature °F, 2.0m Dew Point ° F, 2.0m Wet bulb temperature ° F, 2.0m Relative Humidity %, 6.1m Wind Speed mph, 6.1m Wind Gust mph, 6.1m Wind Direction, Solar Radiation W/m*m, Precipitation accumulated in, Battery voltage volt, Quality Control",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=BLTA2&unit=0&time=LOCAL,,,,,,,,,,,,,
Lone Island,GLIA2,Weather Station,,,The Bureau of Land Management,58.72187,-136.29503,,85,,Active,,,,,,,,,,,,,,,,,,,,,,,"1.7m Temp F, 2.0m Relative Humidity %, 3.2m Wind Speed mph, 3.2 Wind Gust mph, Wind Direction, Solar Radiation W/m*m, Precipitation accumulated in, Snow depth in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=GLIA2&unit=0&time=LOCAL,,,,,,,,,,,,,
Alsek R at Dry Bay NR Yakutat AK,15129120,"Surface Water, Stream",,,U.S. Geological Survey,59.1928056,-138.3339167,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,"unavailable, affected by ice",https://waterdata.usgs.gov/monitoring-location/15129120/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Antler R BL Antler LK NR Auke Bay AK,15055500,"Surface Water, Stream",,,U.S. Geological Survey,58.85162387,-134.710401,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15055500/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Chilkat R NR Klukwan AK,15056500,"Surface Water, Stream",,,U.S. Geological Survey,59.41494719,-135.9310198,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15056500/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Fish C NR Ketchikan AK,15072000,"Surface Water, Stream",,,U.S. Geological Survey,55.3916038,-131.1955833,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/nwis/inventory?site_no=15072000,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Greens C at Greens Creek Mine NR Juneau AK,15101490,"Surface Water, Stream",,,U.S. Geological Survey,58.08299837,-134.6334448,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15101490/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Harris R 1.2 MI AB Mouth NR Hollis AK,15085697,"Surface Water, Stream",,,U.S. Geological Survey,55.45931667,-132.716261,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15085697/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Hatchery C at Forest Svc RD 23 NR Coffman Cove AK ,15086225,"Surface Water, Stream",,,U.S. Geological Survey,55.9086111,-132.9308333,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15086225/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Indian R at Sitka AK ,15087700,"Surface Water, Stream",,,U.S. Geological Survey,57.05297119,-135.3162085,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15087700/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Italio R AB Mouth NR Yakutat AK,15129280,"Surface Water, Stream",,,U.S. Geological Survey,59.30202778,-139.0456944,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15129280/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Klehini R NR Klukwan AK,15056560,"Surface Water, Stream",,,U.S. Geological Survey,59.412726,-135.998797,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15056560/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Leask Creek at Shelter Cove NR Ketchikan AK,15068040,"Surface Water, Stream",,,U.S. Geological Survey,55.51909057,-131.5244658,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15068040/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Lemon C NR Juneau AK,15052000,"Surface Water, Stream",,,U.S. Geological Survey,58.3913429,-134.4226062,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15052000/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Mendenhall R NR Auke Bay AK,MNDA2,"Surface Water, Stream",,,U.S. Geological Survey,58.4293972,-134.57278,,124,,Active,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Temperature F, Water Temp F, Precipitation Accumulated in, Precipitation 1hr in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=MNDA2&unit=0&time=LOCAL,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/nwis/inventory?site_no=15052500,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Salmon R at Gustavus AK,15057596,"Surface Water, Stream",,,U.S. Geological Survey,58.44465728,-135.7418302,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15057596/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Salmon R NR Hyder AK,15008000,"Surface Water, Stream",,,U.S. Geological Survey,56.025815,-130.0669823,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15008000/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Sawmill C BL U Tailrace NR Sitka AK,15087810,"Surface Water, Stream",,,U.S. Geological Survey/Hydrometeorological Automated Data System,57.0607496,-135.211484,,,,Active,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Water Temperature F, Precipitation accumulated in, Precipitation 1hr in, Quality Control",,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/nwis/inventory?site_no=15087810,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
SAWMILL CREEK NEAR SITKA 4E,SCSA2,"Surface Water, Stream",,,U.S. Geological Survey,57.0510267,-135.2295402,,131,,Active,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Water Temperature F, Precipitation accumulated in, Precipitation 1hr in, Quality Control",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SCSA2&unit=0&time=LOCAL,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15088000/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Situk R NR Yakutat AK,15129500,"Surface Water, Stream",,,U.S. Geological Survey,59.58636636,-139.4941877,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15129500/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Staney C NR Klawock AK,15081497,"Surface Water, Stream",,,U.S. Geological Survey,55.8010287,-133.1103222,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/nwis/inventory?site_no=15081497,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
STIKINE RIVER NEAR WRANGELL 18NE,STKA2,"Surface Water, Stream",,,U.S. Geological Survey/Hydrometeorological Automated Data System,56.70806,-132.13028,,42,,Active,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Temp F, Dew Point F, Wet bulb temp F, Relative Humidity %, Wind Speed mph, Wind Direction, Pressure in, Altimeter in, Water Temp F, Precipitation accumulated in, Precipitation 1hr in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=STKA2&unit=0&time=LOCAL,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15024800/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Taiya R NR Skagway AK,15056210,"Surface Water, Stream",,,U.S. Geological Survey,59.5116183,-135.3462752,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15056210/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
TAKU RIVER NEAR JUNEAU 30ENE,TKUA2,"Surface Water, Stream",,,U.S. Geological Survey/Hydrometeorological Automated Data System,58.53861,-133.7,,62,,Active,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Temp F, Dew Point F, Wet bulb temp F, Relative Humidity %, Wind Speed mph, Wind Direction, Pressure in, Altimeter in, Water Temp F, Precipitation accumulated in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TKUA2&unit=0&time=LOCAL,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15041200/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Twelvemile C NR Petersburg AK,15087585,"Surface Water, Stream",,,U.S. Geological Survey,56.9682723,-133.06978,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15087585/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Tyee LK Outlet NR Wrangell AK,15019990,"Surface Water, Stream",,,U.S. Geological Survey,56.1996415,-131.5083622,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15019990/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
Unuk R BL Blue R NR Wrangell AK,15015595,"Surface Water, Stream",,,U.S. Geological Survey,56.2402062,-130.8819864,,,,Active,,,,,,,,,,,,,,,,,,,,,,,Discharge (ft3/s),,Jeff Conaway,jconaway@usgs.gov,,,,https://waterdata.usgs.gov/monitoring-location/15015595/#parameterCode=00065&period=P7D&showMedian=false,,,,,,,https://dashboard.waterdata.usgs.gov/app/nwd/en/?aoi=default
DANGEROUS R AT HARLEQUIN LK OUTLET NR YAKUTAT AK,15129300,"Surface Water, Stream",,,U.S. Geological Survey,59.4175,-139.0175,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,Jeff Conaway,jconaway@usgs.gov,,2023-10-01,"Due to lack of funding, data collection at this gage will cease on October 1, 2023. If you are interested in funding data collection at this site, please contact Jeff Conaway, jconaway@usgs.gov",https://waterdata.usgs.gov/nwis/inventory?site_no=15129300,"electronics enclosure, a mounted rain gage, and two instrumented soil pits",,,,,,
Sitka near Kramer Ave,,Weather Station,,,U.S. Geological Survey,57.08551,-135.35936,,,,Active,,,,,,,,,,,,,,,,,,,,,,,"Rainfall, Soil Moisture, Groundwater Level and Soil Water Potential, Air, Soil Temperature, and Battery Voltage",,Dennis Michael Staley,dstaley@usgs.gov,,,,https://www.usgs.gov/data/hydrologic-monitoring-data-steep-landslide-prone-terrain-sitka-alaska-usa#connect,,,,,"Instruments record continuous measurements of precipitation, air temperature, volumetric water content, pore-water pressure, soil temperature, and soil matric potential at five-minute intervals.",,https://www.sciencebase.gov/catalog/item/64876e9cd34ef77fcafe181d
Kramer Slide Soil Pit 1,SP1,Weather Station,,,U.S. Geological Survey,57.08551,-135.35936,,,,Active,,,,,,,,,,,,,,,,,,,,,,,"Rainfall, Soil Moisture, Groundwater Level and Soil Water Potential, Air, Soil Temperature, and Battery Voltage",,Dennis Michael Staley,dstaley@usgs.gov,,,,https://www.usgs.gov/data/hydrologic-monitoring-data-steep-landslide-prone-terrain-sitka-alaska-usa#connect,,,,,,,"SP1 is about 60 cm deep with the upper 12-15 cm in dark brown, moist, silty sand with large concentration of plant roots. Below 15 cm, to bottom of hole, consists of abundant gray sandstone clasts in silty sand matrix, which ranges in color from orange-brown, brown, to gray. The SP1 sensor array consists of a water potential sensor and soil moisture sensor at 25 cm depth, a second soil moisture sensor at 50 cm depth, and a pressure transducer near bottom of hole with a port at ~55 cm depth."
Kramer Slide Soil Pit 2,SP2,Weather Station,,,U.S. Geological Survey,57.08548,-135.35933,,,,Active,,,,,,,,,,,,,,,,,,,,,,,"Rainfall, Soil Moisture, Groundwater Level and Soil Water Potential, Air, Soil Temperature, and Battery Voltage",,Dennis Michael Staley,dstaley@usgs.gov,,,,https://www.usgs.gov/data/hydrologic-monitoring-data-steep-landslide-prone-terrain-sitka-alaska-usa#connect,,,,,,,"about 5 m downslope from the north rim of the drainage hollow and is 65 cm deep. The top of hard material (bedrock or till) was about 70 cm deep, but there was free water at a depth of about 50-55 cm. Material throughout the depth of the hole was moist sandy silty clay of a gelatinous consistency. Color ranged from orange-brown to dark brown. Very few stones were present. These soils were interpreted as transported/mixed, weathered volcanic ash (Jacqueline Foss, USDA Forest Service, personal communication, 2019). The SP2 sensor array consists of soil moisture sensors at 25 and 40 cm depth, and a pressure transducer lying on the bottom of the hole, with a port at about 60 cm depth."
SITUK RIVER NEAR YAKUTAT 9ENE,SRYA2,Weather Station,,,US Geological Survey Water Resources Division/Hydrometeorological Automated Data System,59.58667,-139.4925,,124,,Active,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Temp F, Water Temp F, Precipitation accumulated in, Precipitation 1hr in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SRYA2&unit=0&time=LOCAL,,,,,,,,,,,,,
TAIYA RIVER NEAR SKAGWAY 4NNW,TYAA2,Weather Conditions,,,US Geological Survey Water Resources Division,59.51194,-135.34444,,29,,Active,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Temp F, Water Temp F, Precipitation accumulated in, Quality Control",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TYAA2&unit=0&time=LOCAL,,,,,,,,,,,,,
USCRN SITE AT TONGASS NATIONAL FOREST NEAR YAKUTAT 3SSE,YUTA2,,,,Hydrometeorological Automated Data System,59.50528,-139.68111,,19,,Active,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Temp F, Dew Point F, Wet bulb temperature F, Relative Humidity %, Wind Gust mph, Precipitation accumulated in, Precipitation 1hr in, Precipitation 5min in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=YUTA2&unit=0&time=LOCAL,,,,,,,,,,,,,
USCRN SITE NEAR SITKA 1NE,SITKA2,,,,Hydrometeorological Automated Data System,57.0575,-135.32667,,78,,Active,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), 1.5 Temp F, 1.5m Relative Humidity %, 3.0 Wind Gust mph, Precipitation accumulated in, Precipitation 1hr in, Precipitation 5min in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SIKA2&unit=0&time=LOCAL,,,,,,,,,,,,,
Moore Creek,MREA2,SNOTEL,,,Natural Resources Conservation Service,59.58783,-135.2105,,2250,,,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Temperature F, Precipitation accumulated in, Snow depth in, Precipitation smoothed in, Snow smoothed in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=MREA2&unit=0&time=LOCAL,,,,,,,,,,,,,
Flower Mountain,FLOA2,SNOTEL,,,Natural Resources Conservation Service,59.4,-136.2833,,2500,,,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Temperature F, Solar Radiation W/m*m, Precipitation accumulated in, Snow depth in, Precipitation smoothed in, Snow smoothed in, Snow water equivalent in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=FLOA2&unit=0&time=LOCAL,,,,,,,,,,,,,
Hoonah,HOSA2,SNOTEL,,,Natural Resources Conservation Service,58.1242,-135.4128,,1550,,,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Temperature F, Solar Radiation W/m*m, Precipitation accumulated in, Snow depth in, Precipitation smoothed in, Snow smoothed in, Snow water equivalent in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=HOSA2&unit=0&time=LOCAL,,,,,,,,,,,,,
Long Lake,LLKA2,SNOTEL,,,Natural Resources Conservation Service,58.186,-133.83217,,850,,,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Temp F, Solar Radiation W/m*m, Precipitation accumulated in, Snow depth in, Precipiation smoothed in, Snow smoothed in, Snow water equivalent in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=LLKA2&unit=0&time=LOCAL,,,,,,,,,,,,,
ECEA2 Eaglecrest Ptarmigan Top CWOP,ECEA2,Weather Station,,,APRSWXNET/Citizen Weather Observer Program,58.26174,-134.51173,,2532,,,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Temperature F, Dew Point F, Wet bulb temperature F, Relative Humidity %, Precipitation since local midnight in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=ECEA2&unit=0&time=LOCAL,,,,,,,,,,,Every 5 mintues,,
GW3242 Auke Bay,ABWA2,Weather Station,,,APRSWXNET/Citizen Weather Observer Program,58.3835,-134.6625,,85,,,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Temperature F, Dew Point F, Wet bulb temperature F, Relative Humidity %, Wind Speed mph, Wind Gust mph, Wind Direction, Pressure in, Altimeter in,  Precipitation 24hr in, Precipitation since local midnight in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=ABWA2&unit=0&time=LOCAL,,,,,,,,,,,Every 5 mintues,,
FW9793 6mi Mitkof highway Pete,MHPA2,Weather Station,,,APRSWXNET/Citizen Weather Observer Program,56.7005,-132.93683,,98,,,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Temperature F, Dew Point F, Wet bulb temperature F, Relative Humidity %, Wind Speed mph, Wind Gust mph, Wind Direction, Pressure in, Altimeter in, Precipitation 24hr in, Precipitation since local midnight in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=MHPA2&unit=0&time=LOCAL,,,,,,,,,,,Every 5 mintues,,
GW4126 METLAKATLA,MWSA2,Weather Station,,,APRSWXNET/Citizen Weather Observer Program,55.04517,-131.587,,108,,,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Temperature F, Dew Point F, Wet bulb temperature F, Relative Humidity %, Wind Speed mph, Wind Gust mph, Wind Direction, Pressure in, Altimeter in, Solar Radiation W/m*m, Precipitation 24hr in, Precipitation since local midnight in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=MWSA2&unit=0&time=LOCAL,,,,,,,,,,,Every 5 mintues,,
GW4397 Metlakatla 0.5 SSE CWOP,G4397,Weather Station,,,APRSWXNET/Citizen Weather Observer Program,55.11833,-131.576,,160,,,,,,,,,,,,,,,,,,,,,,,,,"Time (AKD), Temperature F, Dew Point F, Wet bulb temperature F, Relative Humidity %, Wind Speed mph, Wind Gust mph, Wind Direction, Pressure in, Altimeter in, Precipitation 24hr in, Precipitation since local midnight in",https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=G4397&unit=0&time=LOCAL,,,,,,,,,,,Every 5 mintues,,
